key_ind,zaehler,indication_class_de,name_de,name_en,translation_source,translation_date,confidence_level,validation_status,review_source,review_date,reviewed_name_en,review_notes
08B02,1,Kombinationen,"Antivertiginosa, Kombinationen","Antivertiginous agents, combinations",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Antivertigo agent combinations,Manual review against current clinical nomenclature.
08C,1,Sonstige,"Antiemetika/ Antivertiginosa, sonstige","Antiemetics/antivertiginous agents, other",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Other antiemetics/antivertigo agents,Manual review against current clinical nomenclature.
08W,1,Anthroposophika,"Anthroposophika, Antiemetika/ Antivertiginosa","Anthroposophic medicines, antiemetics/antivertiginous agents",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic antiemetics/antivertigo agents,Manual review against current clinical nomenclature.
08W,2,Anthroposophika,"Antiemetika/ Antivertiginosa, Anthroposophika","Antiemetics/antivertiginous agents, anthroposophic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"Antiemetics/antivertigo agents, anthroposophic medicines",Manual review against current clinical nomenclature.
08W01,1,Antiemetika,"Anthroposophika, Antiemetika","Anthroposophic medicines, antiemetics",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08W01,2,Antiemetika,"Antiemetika, Anthroposophika","Antiemetics, anthroposophic medicines",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08W01,3,Antiemetika,Erbrechen,Vomiting,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08W01,4,Antiemetika,Kinetosen,Motion sickness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08W01,5,Antiemetika,Reisekrankheit,Travel sickness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08W01,6,Antiemetika,Seekrankheit,Seasickness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08W02,1,Antivertiginosa,"Anthroposophika, Antivertiginosa","Anthroposophic medicines, antivertiginous agents",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Anthroposophic antivertigo agents,Manual review against current clinical nomenclature.
08W02,2,Antivertiginosa,"Antivertiginosa, Anthroposophika","Antivertiginous agents, anthroposophic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"Antivertigo agents, anthroposophic medicines",Manual review against current clinical nomenclature.
08W02,3,Antivertiginosa,Schwindel,Vertigo,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08X,1,Homöopathika,"Antiemetika/ Antivertiginosa, Homöopathika","Antiemetics/antivertiginous agents, homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic antiemetics/antivertigo agents,Manual review against current clinical nomenclature.
08X,2,Homöopathika,"Homöopathika, Antiemetika/ Antivertiginosa","Homeopathic medicines, antiemetics/antivertiginous agents",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"Homeopathic medicines, antiemetics/antivertigo agents",Manual review against current clinical nomenclature.
08X01,1,Antiemetika,"Antiemetika, Homöopathika","Antiemetics, homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08X01,2,Antiemetika,Erbrechen,Vomiting,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08X01,3,Antiemetika,"Homöopathika, Antiemetika","Homeopathic medicines, antiemetics",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08X01,4,Antiemetika,Kinetosen,Motion sickness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08X01,5,Antiemetika,Reisekrankheit,Travel sickness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08X01,6,Antiemetika,Seekrankheit,Seasickness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08X02,1,Antivertiginosa,"Antivertiginosa, Homöopathika","Antivertiginous agents, homeopathic medicines",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Homeopathic antivertigo agents,Manual review against current clinical nomenclature.
08X02,2,Antivertiginosa,"Homöopathika, Antivertiginosa","Homeopathic medicines, antivertiginous agents",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"Homeopathic medicines, antivertigo agents",Manual review against current clinical nomenclature.
08X02,3,Antivertiginosa,Schwindel,Vertigo,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08Z,1,Phytopharmaka,"Antiemetika/ Antivertiginosa, pflanzliche",Herbal antiemetics/antivertiginous agents,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal antiemetics/antivertigo agents,Manual review against current clinical nomenclature.
08Z,2,Phytopharmaka,Pflanzliche Antiemetika/ Antivertiginosa,Herbal antiemetics/antivertiginous agents,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal antiemetics/antivertigo agents,Manual review against current clinical nomenclature.
08Z01,1,Antiemetika,"Antiemetika, pflanzliche",Herbal antiemetics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08Z01,2,Antiemetika,Erbrechen,Vomiting,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08Z01,3,Antiemetika,Kinetosen,Motion sickness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08Z01,4,Antiemetika,Pflanzliche Antiemetika,Herbal antiemetics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08Z01,5,Antiemetika,Phytopharmaka (Antiemetika),Phytopharmaceuticals (antiemetics),qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08Z01,6,Antiemetika,Reisekrankheit,Motion sickness,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
08Z01,7,Antiemetika,Seekrankheit,Motion sickness,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Seasickness,Manual review against current clinical nomenclature.
08Z02,1,Antivertiginosa,"Antivertiginosa, pflanzliche",Herbal antivertiginous agents,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal antivertigo agents,Manual review against current clinical nomenclature.
08Z02,2,Antivertiginosa,Pflanzliche Antivertiginosa,Herbal antivertiginous agents,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Herbal antivertigo agents,Manual review against current clinical nomenclature.
08Z02,3,Antivertiginosa,Phytopharmaka (Antivertiginosa),Phytopharmaceuticals (antivertiginous agents),qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Phytopharmaceuticals (antivertigo agents),Manual review against current clinical nomenclature.
08Z02,4,Antivertiginosa,Schwindel,Vertigo,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09,1,Antiepileptika,Antiepileptika,Antiepileptics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09,2,Antiepileptika,Antikonvulsiva,Anticonvulsants,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A,1,Monopräparate,"Antiepileptika, Monopräparate","Antiepileptics, monotherapy",qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,"Antiepileptics, single-ingredient preparations",Manual review against current clinical nomenclature.
09A,2,Monopräparate,Epilepsie,Epilepsy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A,3,Monopräparate,Grand mal-Epilepsie,Grand mal epilepsy,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Generalized tonic-clonic epilepsy,Manual review against current clinical nomenclature.
09A01,1,Barbiturate,Adversivanfälle,Adverse seizures,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Adversive seizures,Manual review against current clinical nomenclature.
09A01,2,Barbiturate,Barbiturate bei Epilepsie,Barbiturates for epilepsy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A01,3,Barbiturate,Barbitursäure-Derivate bei Epilepsie,Barbituric acid derivatives for epilepsy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A01,4,Barbiturate,Impulsiv-petit-mal,Impulsive petit mal,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A01,5,Barbiturate,Psychomotorische Anfälle,Psychomotor seizures,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A02,1,Benzodiazepine,Benzodiazepine,Benzodiazepines,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A03,1,Hydantoin-Derivate,Hydantoin-Derivate,Hydantoin derivatives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A03,2,Hydantoin-Derivate,Jackson-Epilepsie,Jacksonian epilepsy,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A03,3,Hydantoin-Derivate,Psychomotorische Anfälle,Psychomotor seizures,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A04,1,Succinimid-Derivate,Petit mal Epilepsie,Petit mal epilepsy,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Absence epilepsy,Manual review against current clinical nomenclature.
09A04,2,Succinimid-Derivate,Succinimid-Derivate,Succinimide derivatives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A05,1,Valproinsäure,Absencen,Absences,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Absence seizures,Manual review against current clinical nomenclature.
09A05,2,Valproinsäure,Aufwach-Grand mal,Grand mal upon awakening,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Generalized tonic-clonic seizures on awakening,Manual review against current clinical nomenclature.
09A05,3,Valproinsäure,Fieberkrämpfe,Febrile seizures,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A05,4,Valproinsäure,Impulsiv-petit-mal,Impulsive petit mal,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A05,5,Valproinsäure,Myoklonische Anfälle,Myoclonic seizures,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A05,6,Valproinsäure,Valproinsäure,Valproic acid,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A06,1,Sonstige,"Antiepileptika, sonstige",Other antiepileptics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09A06,2,Sonstige,Petit mal Epilepsie,Petit mal epilepsy,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,Absence epilepsy,Manual review against current clinical nomenclature.
09B,1,Kombinationen,"Antiepileptika, Kombinationen",Antiepileptic combinations,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09X,1,Homöopathika,"Antiepileptika, Homöopathika",Homeopathic antiepileptics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
09X,2,Homöopathika,"Homöopathika, Antiepileptika",Homeopathic antiepileptics,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10,1,Antihypertonika,Antihypertensiva,Antihypertensives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10,2,Antihypertonika,Antihypertonika,Antihypertensives,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10,3,Antihypertonika,Bluthochdruck,Hypertension,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10,4,Antihypertonika,Hochdruckkrankheit,Hypertensive disease,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10,5,Antihypertonika,Hypertension,Hypertension,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10,6,Antihypertonika,Hypertonie,Hypertension,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10A,1,Monopräparate,"Antihypertonika, Monopräparate","Antihypertensives, single-agent preparations",qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10A01,1,ACE-Hemmer,ACE-Hemmer,ACE inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10A01,2,ACE-Hemmer,Angiotensin-Converting-Enzym-Hemmer,Angiotensin-converting enzyme inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10A01,3,ACE-Hemmer,Angiotensin-Konversionsenzym-Hemmer,Angiotensin-converting enzyme inhibitors,qwen3.8-flash-next,2026-08-29,high,valid,openai-codex-manual-review,2026-08-29,,Manual review against current clinical nomenclature.
10A01,4,ACE-Hemmer,Konversionsenzym-Hemmer,Converting enzyme inhibitors,qwen3.8-flash-next,2026-08-29,high,corrected,openai-codex-manual-review,2026-08-29,ACE inhibitors,Manual review against current clinical nomenclature.
10A01,5,ACE-Hemmer,Prile,Prils,qwen3.8-flash-next,2026-08-29,medium,corrected,openai-codex-manual-review,2026-08-29,ACE inhibitors (-pril drugs),Manual review against current clinical nomenclature.
